date;state;country;confirmed;confirmed_filtered;confirmed_DR;confirmed_filtered_DR
2020-03-18;no;Belize;0.0;0.0;;
2020-03-18;Sint Maarten;Netherlands;0.0;0.0;;
2020-03-18;South Australia;Australia;37.0;36.0;7.91666666666667;
2020-03-18;St Martin;France;3.0;3.0;4.666666666666669;
2020-03-18;Tasmania;Australia;10.0;9.0;5.333333333333334;
2020-03-18;Tianjin;China;136.0;136.33333333333334;inf;816.6666666666438
2020-03-18;Tibet;China;1.0;1.0;inf;
2020-03-18;Turks and Caicos Islands;United Kingdom;0.0;0.0;;
2020-03-18;Victoria;Australia;121.0;112.0;3.813333333333335;4.935672514619885
2020-03-18;Western Australia;Australia;35.0;39.33333333333334;8.952380952380956;
2020-03-18;Xinjiang;China;76.0;76.0;inf;
2020-03-18;Yukon;Canada;0.0;0.0;;
2020-03-18;Yunnan;China;176.0;176.0;inf;527.3333333333636
2020-03-18;Zhejiang;China;1232.0;1232.3333333333335;2463.3333333333344;2463.5555555555566
2020-03-18;no;Afghanistan;22.0;22.0;43.33333333333335;
2020-03-18;Sichuan;China;540.0;540.0000000000001;1079.3333333333337;1618.9999999998163
2020-03-18;no;Algeria;74.0;73.66666666666667;6.266666666666668;
2020-03-18;no;Belgium;1486.0;1508.0;5.898753894081;5.733233607579162
2020-03-18;no;Belarus;51.0;46.00000000000001;5.466666666666668;
2020-03-18;no;Barbados;2.0;3.0;1.3333333333333337;
2020-03-18;no;Bangladesh;14.0;13.666666666666668;3.555555555555556;
2020-03-18;no;Albania;59.0;59.33333333333334;13.750000000000005;
2020-03-18;no;Bahamas;1.0;1.666666666666667;inf;
2020-03-18;no;Bahrain;256.0;254.00000000000003;11.079365079365083;13.30817610062893
2020-03-18;no;Austria;1646.0;1663.666666666667;4.242038216560511;4.565599850271383
2020-03-18;no;Armenia;84.0;92.33333333333334;4.458333333333335;
2020-03-18;no;Argentina;79.0;81.33333333333334;5.884057971014496;
2020-03-18;no;Antigua and Barbuda;1.0;1.0;inf;
2020-03-18;no;Angola;0.0;0.0;;
2020-03-18;no;Andorra;39.0;43.66666666666667;1.441441441441442;
2020-03-18;no;Azerbaijan;28.0;33.333333333333336;inf;
2020-03-19;no;Lithuania;36.0;37.333333333333336;5.333333333333334;
2020-03-19;no;Liechtenstein;28.0;28.0;2.000000000000001;
2020-03-19;no;Libya;0.0;0.0;;
2020-03-19;no;Liberia;2.0;2.0;3.333333333333335;
2020-03-19;no;Lesotho;0.0;0.0;;
2020-03-19;no;Korea, South;8565.0;8543.333333333334;68.83809523809526;76.54765506807848
2020-03-19;no;Latvia;86.0;89.33333333333334;3.7117117117117133;
2020-03-19;no;Laos;0.0;0.0;;
2020-03-19;no;Kyrgyzstan;3.0;4.0;1.3333333333333341;
2020-03-19;no;Kuwait;148.0;149.66666666666669;15.555555555555559;15.604938271604945
2020-03-19;no;Kosovo;20.0;20.000000000000004;9.16666666666667;
2020-03-19;no;Luxembourg;335.0;340.66666666666674;2.317948717948719;2.347729789590255
2020-03-19;no;Lebanon;157.0;151.0;7.387387387387388;9.081481481481495
2020-03-19;no;MS Zaandam;0.0;0.0;;
2020-03-19;no;Mauritius;3.0;6.000000000000001;1.3333333333333341;
2020-03-19;no;Malawi;0.0;0.0;;
2020-03-19;no;Malaysia;900.0;906.6666666666667;6.939794419970633;6.861553304389777
2020-03-19;no;Maldives;13.0;13.000000000000002;inf;
2020-03-19;no;Mali;0.0;0.0;;
2020-03-19;no;Malta;53.0;51.66666666666667;5.733333333333334;
2020-03-19;no;Mauritania;2.0;1.6666666666666667;2.6666666666666665;
2020-03-19;no;Mexico;164.0;161.66666666666669;3.521126760563381;4.003472222222223
2020-03-19;no;Moldova;49.0;48.333333333333336;3.8245614035087727;
2020-03-19;no;Monaco;7.0;8.333333333333334;inf;
2020-03-19;no;Mongolia;6.0;6.0;11.333333333333336;
2020-03-19;no;Montenegro;3.0;6.333333333333334;4.666666666666669;
2020-03-19;no;Morocco;63.0;63.000000000000014;4.000000000000002;
2020-03-19;no;Mozambique;0.0;0.0;;
2020-03-19;no;Kenya;7.0;5.666666666666668;2.1666666666666665;
2020-03-19;no;Madagascar;0.0;1.0;;
2020-03-19;no;Kazakhstan;44.0;42.66666666666667;6.787878787878791;
2020-03-19;no;Guyana;7.0;7.0;inf;
2020-03-19;no;Japan;968.0;972.6666666666667;24.791111111111114;21.971128608923877
2020-03-19;no;Estonia;267.0;269.33333333333337;11.904761904761909;12.477777777777783
2020-03-19;no;Eswatini;1.0;1.0;inf;
2020-03-19;no;Ethiopia;6.0;7.000000000000001;11.333333333333336;
2020-03-19;no;Fiji;1.0;0.6666666666666667;0.6666666666666667;
2020-03-19;no;Finland;400.0;395.33333333333337;8.919831223628695;8.404761904761907
2020-03-19;no;France;10871.0;10842.0;5.70901936419178;6.0462419366529
2020-03-19;no;Gabon;1.0;1.666666666666667;inf;
2020-03-19;no;Gambia;1.0;1.0;inf;
2020-03-19;no;Georgia;40.0;40.33333333333334;12.444444444444446;
2020-03-19;no;Germany;15320.0;15831.666666666668;4.057837154324044;4.050825330400416
2020-03-19;no;Ghana;11.0;11.333333333333336;4.166666666666669;
2020-03-19;no;Greece;418.0;443.66666666666674;26.30107526881722;12.615384615384622
2020-03-19;no;Grenada;0.0;0.0;;
2020-03-19;no;Guatemala;9.0;9.000000000000002;4.666666666666667;
2020-03-19;no;Jordan;69.0;68.66666666666667;2.9523809523809534;
2020-03-19;no;Guinea;1.0;1.0;inf;
2020-03-19;no;Namibia;3.0;2.666666666666667;4.666666666666669;
2020-03-19;no;Haiti;0.0;0.6666666666666667;;
2020-03-19;no;Holy See;1.0;1.0;inf;
2020-03-19;no;Honduras;12.0;15.000000000000002;4.833333333333334;
2020-03-19;no;Hungary;73.0;72.0;5.246376811594205;
2020-03-19;no;Iceland;330.0;329.6666666666667;4.84848484848485;4.796460176991152
2020-03-19;no;India;194.0;198.0;6.307692307692309;5.661016949152544
2020-03-19;no;Indonesia;311.0;302.33333333333337;3.4052757793765003;3.8324420677361863
2020-03-19;no;Iran;18407.0;18470.666666666668;15.471254095918981;15.079572389106568
2020-03-19;no;Iraq;192.0;188.0;8.947368421052634;8.284153005464486
2020-03-19;no;Ireland;557.0;510.66666666666674;2.1397205588822357;2.5849056603773586
2020-03-19;no;Israel;427.0;420.0;3.6949152542372894;4.116120218579237
2020-03-19;no;Italy;41035.0;41256.33333333334;7.573652359464094;7.635561778088907
2020-03-19;no;Jamaica;15.0;14.666666666666668;8.888888888888893;
2020-03-19;no;Guinea-Bissau;0.0;0.0;;
2020-03-19;no;Nepal;1.0;1.0;inf;
2020-03-19;no;Eritrea;0.0;0.0;;
2020-03-19;no;New Zealand;28.0;29.0;2.500000000000001;
2020-03-19;no;Spain;17963.0;17427.666666666668;4.679109680879595;5.255010090111692
2020-03-19;no;Sri Lanka;60.0;61.33333333333334;6.458333333333335;
2020-03-19;no;Sudan;2.0;2.0;3.333333333333335;
2020-03-19;no;Suriname;1.0;2.0000000000000004;inf;
2020-03-19;no;Sweden;1439.0;1452.3333333333335;10.463186077643911;10.052653927813166
2020-03-19;no;Switzerland;4075.0;4132.333333333334;4.752969696969699;4.494368613410906
2020-03-19;no;Syria;0.0;0.0;;
2020-03-19;no;Taiwan*;108.0;114.33333333333334;6.129032258064519;5.872053872053874
2020-03-19;no;Tajikistan;0.0;0.0;;
2020-03-19;no;Tanzania;6.0;5.0;1.333333333333334;
2020-03-19;no;Thailand;272.0;268.6666666666667;4.638596491228072;4.945679012345681
2020-03-19;no;Timor-Leste;0.0;0.0;;
2020-03-19;no;Togo;1.0;3.6666666666666674;inf;
2020-03-19;no;Trinidad and Tobago;9.0;8.333333333333334;3.5000000000000013;
2020-03-19;no;South Sudan;0.0;0.0;;
2020-03-19;no;Tunisia;39.0;40.66666666666667;4.08888888888889;
2020-03-19;no;US;14157.0;14184.333333333336;2.42972388556221;2.62764930480513
2020-03-19;no;Uganda;0.0;0.0;;
2020-03-19;no;Ukraine;16.0;19.66666666666667;14.666666666666671;
2020-03-19;no;United Arab Emirates;140.0;131.0;5.571428571428573;8.357142857142863
2020-03-19;no;United Kingdom;6506.0;6572.333333333334;5.325868224602403;5.4065252854812424
2020-03-19;no;Uruguay;94.0;94.33333333333334;3.37878787878788;
2020-03-19;no;Uzbekistan;23.0;23.666666666666668;2.461538461538462;
2020-03-19;no;Venezuela;42.0;40.00000000000001;8.222222222222223;
2020-03-19;no;Vietnam;85.0;83.66666666666669;7.929824561403513;
2020-03-19;no;West Bank and Gaza;44.0;44.0;16.53333333333334;
2020-03-19;no;Western Sahara;0.0;0.0;;
2020-03-19;no;Yemen;0.0;0.0;;
2020-03-19;no;Zambia;2.0;2.0;1.3333333333333337;
2020-03-19;no;Zimbabwe;0.0;0.33333333333333337;;
2020-03-19;no;Turkey;192.0;216.33333333333334;1.5494252873563223;1.576131687242799
2020-03-19;no;Netherlands;2460.0;2501.666666666667;5.488741721854306;5.3909817351598175
2020-03-19;no;South Africa;150.0;156.00000000000003;2.4848484848484858;3.0292397660818717
2020-03-19;no;Slovenia;286.0;300.6666666666667;50.666666666666686;17.111111111111118
2020-03-19;no;Nicaragua;1.0;0.6666666666666667;0.6666666666666667;
2020-03-19;no;Niger;0.0;0.33333333333333337;;
2020-03-19;no;Nigeria;8.0;9.333333333333336;2.5333333333333345;
2020-03-19;no;North Macedonia;48.0;50.00000000000001;3.303030303030304;
2020-03-19;no;Norway;1746.0;1736.666666666667;11.21083627797409;11.045524691358029
2020-03-19;no;Oman;48.0;45.0;3.083333333333334;
2020-03-19;no;Pakistan;501.0;561.6666666666667;4.1386138613861405;3.7624521072796946
2020-03-19;no;Panama;109.0;110.66666666666669;4.400000000000001;4.404371584699455
2020-03-19;no;Papua New Guinea;0.0;0.33333333333333337;;
2020-03-19;no;Paraguay;11.0;11.666666666666668;10.333333333333336;
2020-03-19;no;Peru;234.0;204.33333333333337;2.8262108262108265;3.665408805031448
2020-03-19;no;Philippines;217.0;216.33333333333337;13.466666666666672;10.090395480225991
2020-03-19;no;Poland;355.0;343.66666666666674;4.809116809116811;4.64109589041096
2020-03-19;no;Portugal;785.0;751.0;3.3254203758654803;3.3534762833008465
2020-03-19;no;Somalia;1.0;1.0;inf;
2020-03-19;no;Qatar;460.0;460.66666666666674;42.8888888888889;52.089743589743506
2020-03-19;no;Russia;199.0;199.66666666666669;3.6078431372549034;3.7903225806451637
2020-03-19;no;Rwanda;8.0;11.0;15.333333333333337;
2020-03-19;no;Saint Kitts and Nevis;0.0;0.0;;
2020-03-19;no;Saint Lucia;2.0;2.0;inf;
2020-03-19;no;Saint Vincent and the Grenadines;1.0;1.0;inf;
2020-03-19;no;San Marino;119.0;127.33333333333334;23.133333333333344;15.792592592592595
2020-03-19;no;Sao Tome and Principe;0.0;0.0;;
2020-03-19;no;Saudi Arabia;274.0;263.0;3.9870550161812313;3.779128672745696
2020-03-19;no;Senegal;31.0;33.333333333333336;11.733333333333338;
2020-03-19;no;Serbia;103.0;107.0;4.403508771929826;4.378531073446331
2020-03-19;no;Seychelles;6.0;5.666666666666667;4.666666666666669;
2020-03-19;no;Sierra Leone;0.0;0.0;;
2020-03-19;no;Singapore;345.0;347.6666666666667;7.797468354430382;8.413273001508296
2020-03-19;no;Slovakia;123.0;121.66666666666669;3.921568627450982;4.826666666666668
2020-03-19;no;Romania;277.0;281.6666666666667;5.16845878136201;5.947873799725654
2020-03-19;no;Equatorial Guinea;6.0;5.333333333333334;1.4666666666666672;
2020-03-19;Alberta;Canada;119.0;120.66666666666669;4.296296296296298;4.340740740740742
2020-03-19;no;Egypt;256.0;245.66666666666669;7.200000000000002;6.588034188034193
2020-03-19;Inner Mongolia;China;75.0;75.00000000000001;inf;
2020-03-19;Isle of Man;United Kingdom;0.0;0.33333333333333337;;
2020-03-19;Jiangsu;China;631.0;631.0;inf;inf
2020-03-19;Jiangxi;China;935.0;935.0;inf;inf
2020-03-19;Jilin;China;93.0;93.00000000000001;inf;
2020-03-19;Liaoning;China;125.0;125.33333333333334;inf;750.6666666666777
2020-03-19;Macau;China;17.0;16.333333333333336;5.866666666666667;
2020-03-19;Manitoba;Canada;17.0;16.333333333333336;2.9629629629629637;
2020-03-19;Martinique;France;23.0;24.66666666666667;5.523809523809526;
2020-03-19;Mayotte;France;3.0;4.0;2.3333333333333344;
2020-03-19;Montserrat;United Kingdom;1.0;1.0;1.3333333333333337;
2020-03-19;New Brunswick;Canada;11.0;11.0;6.6666666666666705;
2020-03-19;New Caledonia;France;2.0;1.3333333333333335;0.6666666666666667;
2020-03-19;New South Wales;Australia;307.0;309.0;5.38831615120275;5.636798088410998
2020-03-19;Newfoundland and Labrador;Canada;3.0;3.3333333333333335;inf;
2020-03-19;Ningxia;China;75.0;75.00000000000001;inf;
2020-03-19;Northern Territory;Australia;1.0;1.666666666666667;inf;
2020-03-19;Northwest Territories;Canada;0.0;0.0;;
2020-03-19;Nova Scotia;Canada;14.0;13.666666666666668;3.1428571428571437;
2020-03-19;Ontario;Canada;257.0;262.0;6.138888888888891;6.673234811165853
2020-03-19;Prince Edward Island;Canada;2.0;1.6666666666666667;2.6666666666666665;
2020-03-19;Qinghai;China;18.0;18.000000000000004;inf;
2020-03-19;Quebec;Canada;121.0;118.0;4.099290780141845;4.22058823529412
2020-03-19;Queensland;Australia;144.0;140.66666666666669;3.1919191919191925;3.5824175824175835
2020-03-19;Reunion;France;14.0;18.000000000000004;4.666666666666667;
2020-03-19;Saint Barthelemy;France;3.0;3.0;inf;
2020-03-19;Saint Pierre and Miquelon;France;0.0;0.0;;
2020-03-19;Saskatchewan;Canada;16.0;14.666666666666668;2.2962962962962967;
2020-03-19;Shaanxi;China;246.0;246.33333333333337;inf;737.9999999999793
2020-03-19;Hunan;China;1018.0;1018.0000000000001;inf;inf
2020-03-19;Hubei;China;67800.0;67800.00000000001;135599.3333333334;135599.1111091379
2020-03-19;Hong Kong;China;208.0;215.00000000000003;7.985507246376813;7.682539682539687
2020-03-19;Henan;China;1273.0;1273.0;inf;inf
2020-03-19;Anguilla;United Kingdom;0.0;0.0;;
2020-03-19;Anhui;China;990.0;990.0000000000002;inf;-3.7113721263199613e+31
2020-03-19;Aruba;Netherlands;4.0;4.333333333333334;7.333333333333336;
2020-03-19;Australian Capital Territory;Australia;4.0;4.333333333333334;3.000000000000001;
2020-03-19;Beijing;China;480.0;480.0000000000001;39.02777777777778;44.6772486772487
2020-03-19;Bermuda;United Kingdom;2.0;1.3333333333333335;0.6666666666666667;
2020-03-19;Bonaire, Sint Eustatius and Saba;Netherlands;0.0;0.0;;
2020-03-19;British Columbia;Canada;231.0;229.33333333333337;2.7083333333333344;3.6036036036036045
2020-03-19;British Virgin Islands;United Kingdom;0.0;0.0;;
2020-03-19;Cayman Islands;United Kingdom;3.0;2.3333333333333335;1.6666666666666672;
2020-03-19;Channel Islands;United Kingdom;11.0;10.333333333333336;3.0666666666666678;
2020-03-19;Chongqing;China;576.0;576.0000000000001;inf;inf
2020-03-19;Curacao;Netherlands;3.0;3.0;inf;
2020-03-19;Diamond Princess;Canada;0.0;0.0;;
2020-03-19;Shandong;China;761.0;761.3333333333335;inf;2282.9999999997412
2020-03-19;Falkland Islands (Malvinas);United Kingdom;0.0;0.0;;
2020-03-19;French Guiana;France;11.0;12.333333333333336;inf;
2020-03-19;French Polynesia;France;6.0;6.666666666666667;2.666666666666667;
2020-03-19;Fujian;China;296.0;297.0;inf;592.6666666666667
2020-03-19;Gansu;China;134.0;133.66666666666669;266.66666666666674;399.9999999999888
2020-03-19;Gibraltar;United Kingdom;10.0;9.333333333333336;2.0000000000000004;
2020-03-19;Grand Princess;Canada;9.0;9.333333333333334;17.33333333333334;
2020-03-19;Greenland;Denmark;2.0;1.6666666666666667;2.6666666666666665;
2020-03-19;Guadeloupe;France;33.0;35.00000000000001;3.466666666666668;
2020-03-19;Guangdong;China;1378.0;1381.0;195.80952380952388;171.52777777778027
2020-03-19;Guangxi;China;253.0;253.33333333333337;inf;758.9999999999787
2020-03-19;Guizhou;China;146.0;146.0;-292.6666666666668;-877.3333333333087
2020-03-19;Hainan;China;168.0;168.00000000000003;inf;inf
2020-03-19;Hebei;China;318.0;318.00000000000006;inf;inf
2020-03-19;Heilongjiang;China;483.0;483.0000000000001;964.6666666666669;964.8888888888346
2020-03-19;Faroe Islands;Denmark;72.0;70.00000000000001;4.720000000000002;
2020-03-19;Shanghai;China;363.0;365.00000000000006;144.26666666666674;103.20634920634838
2020-03-19;no;El Salvador;1.0;0.6666666666666667;0.6666666666666667;
2020-03-19;Sichuan;China;540.0;540.3333333333334;inf;1620.0000000000928
2020-03-19;no;Botswana;0.0;0.0;;
2020-03-19;no;Brazil;621.0;595.3333333333334;2.9200000000000013;2.980963045912655
2020-03-19;no;Brunei;75.0;73.66666666666667;6.982456140350879;
2020-03-19;no;Bulgaria;94.0;104.33333333333334;6.246913580246916;
2020-03-19;no;Burkina Faso;33.0;31.000000000000007;2.5185185185185195;
2020-03-19;no;Burma;0.0;0.0;;
2020-03-19;no;Burundi;0.0;0.0;;
2020-03-19;no;Cabo Verde;0.0;0.33333333333333337;;
2020-03-19;no;Cambodia;37.0;41.00000000000001;17.500000000000007;
2020-03-19;no;Cameroon;13.0;14.333333333333336;7.333333333333335;
2020-03-19;no;Central African Republic;1.0;1.666666666666667;inf;
2020-03-19;no;Chad;1.0;0.6666666666666667;0.6666666666666667;
2020-03-19;no;Colombia;108.0;122.66666666666669;5.7575757575757605;4.412935323383087
2020-03-19;no;Comoros;0.0;0.0;;
2020-03-19;no;Congo (Brazzaville);3.0;2.3333333333333335;1.6666666666666672;
2020-03-19;no;Congo (Kinshasa);14.0;12.0;1.2727272727272732;
2020-03-19;no;Costa Rica;69.0;69.33333333333334;3.8095238095238115;
2020-03-19;no;Cote d'Ivoire;9.0;8.000000000000002;3.333333333333335;
2020-03-19;no;Croatia;105.0;104.66666666666669;4.183333333333335;4.612612612612613
2020-03-19;no;Cuba;11.0;11.333333333333336;2.5555555555555562;
2020-03-19;no;Cyprus;67.0;61.00000000000001;5.142857142857145;
2020-03-19;no;Czechia;694.0;663.6666666666667;3.4765100671140945;3.7639055622248914
2020-03-19;no;Denmark;1151.0;1154.3333333333335;12.203065134099619;12.42200647249191
2020-03-19;no;Diamond Princess;712.0;712.0000000000001;236.6666666666668;355.00000000000017
2020-03-19;no;Djibouti;1.0;1.0;1.3333333333333337;
2020-03-19;no;Dominica;0.0;0.0;;
2020-03-19;no;Dominican Republic;34.0;42.333333333333336;3.8974358974358982;
2020-03-19;no;Ecuador;199.0;225.66666666666669;1.7399527186761234;1.7707006369426759
2020-03-19;Shanxi;China;133.0;133.0;inf;inf
2020-03-19;no;Bosnia and Herzegovina;63.0;63.33333333333334;2.2882882882882893;
2020-03-19;no;Bolivia;12.0;13.000000000000002;23.33333333333334;
2020-03-19;no;Chile;265.0;330.33333333333337;13.657657657657662;5.113924050632915
2020-03-19;no;Benin;2.0;2.0;3.333333333333335;
2020-03-19;no;Bhutan;1.0;1.3333333333333335;inf;
2020-03-19;South Australia;Australia;42.0;43.00000000000001;5.538461538461539;
2020-03-19;St Martin;France;4.0;3.666666666666667;3.000000000000001;
2020-03-19;Tasmania;Australia;10.0;10.000000000000002;6.0000000000000036;
2020-03-19;Tianjin;China;137.0;136.66666666666669;272.66666666666674;408.9999999999885
2020-03-19;Tibet;China;1.0;1.0;inf;
2020-03-19;Turks and Caicos Islands;United Kingdom;0.0;0.0;;
2020-03-19;Victoria;Australia;121.0;121.0;8.2962962962963;8.528138528138534
2020-03-19;Western Australia;Australia;52.0;50.33333333333334;3.7460317460317474;
2020-03-19;Yukon;Canada;0.0;0.0;;
2020-03-19;Yunnan;China;176.0;176.0;inf;inf
2020-03-19;Zhejiang;China;1233.0;1233.0000000000002;2464.666666666667;1848.4999999997904
2020-03-19;no;Afghanistan;22.0;22.66666666666667;inf;
2020-03-19;no;Albania;64.0;64.33333333333334;13.185185185185189;
2020-03-19;no;Algeria;87.0;83.66666666666667;5.456790123456793;
2020-03-19;Xinjiang;China;76.0;76.0;inf;
2020-03-19;Sint Maarten;Netherlands;0.0;0.33333333333333337;;
2020-03-19;no;Andorra;53.0;55.66666666666667;6.238095238095238;
2020-03-19;no;Belgium;1795.0;1846.0;5.463768115942031;5.272796497239677
2020-03-19;no;Belarus;51.0;57.000000000000014;6.1333333333333355;
2020-03-19;no;Barbados;5.0;4.0;2.0000000000000004;
2020-03-19;no;Bangladesh;17.0;17.0;3.9047619047619055;
2020-03-19;no;Bahrain;278.0;273.0;10.160000000000004;12.556473829201114
2020-03-19;no;Bahamas;3.0;2.3333333333333335;1.6666666666666672;
2020-03-19;no;Belize;0.0;0.0;;
2020-03-19;no;Austria;2013.0;2015.666666666667;4.885952031326482;4.886721924264588
2020-03-19;no;Armenia;115.0;111.66666666666669;4.990990990990992;4.550964187327825
2020-03-19;no;Argentina;97.0;101.33333333333334;5.609195402298853;
2020-03-19;no;Antigua and Barbuda;1.0;1.0;inf;
2020-03-19;no;Angola;0.0;0.33333333333333337;;
2020-03-19;no;Azerbaijan;44.0;38.66666666666667;4.166666666666669;
2020-03-20;no;Luxembourg;484.0;496.33333333333337;2.42467378410439;2.6214549938347718
2020-03-20;no;Lithuania;49.0;56.00000000000001;3.3939393939393954;
2020-03-20;no;Liechtenstein;28.0;31.0;inf;
2020-03-20;no;Libya;0.0;0.0;;
2020-03-20;no;Liberia;2.0;2.333333333333334;inf;
2020-03-20;no;Lesotho;0.0;0.0;;
2020-03-20;no;Laos;0.0;0.0;;
2020-03-20;no;Latvia;111.0;107.00000000000003;4.466666666666668;4.60869565217391
2020-03-20;no;Kyrgyzstan;6.0;7.666666666666667;2.666666666666667;
2020-03-20;no;Kuwait;159.0;161.00000000000003;17.607843137254903;14.306878306878296
2020-03-20;no;Kosovo;21.0;21.666666666666668;20.000000000000007;
2020-03-20;no;MS Zaandam;0.0;0.0;;
2020-03-20;no;Lebanon;163.0;169.00000000000003;10.066666666666668;9.41580756013746
2020-03-20;no;Madagascar;3.0;2.0;0.6666666666666667;
2020-03-20;no;Namibia;3.0;3.0;5.333333333333335;
2020-03-20;no;Malaysia;1030.0;1037.6666666666667;7.555555555555557;7.285333333333335
2020-03-20;no;Maldives;13.0;13.000000000000002;inf;
2020-03-20;no;Mali;0.0;0.0;;
2020-03-20;no;Malta;64.0;63.33333333333334;3.9743589743589753;
2020-03-20;no;Mauritania;2.0;2.0;3.333333333333335;
2020-03-20;no;Mauritius;12.0;9.666666666666668;1.3333333333333337;
2020-03-20;no;Mexico;203.0;206.0;3.803921568627452;4.054869684499316
2020-03-20;no;Moldova;66.0;65.00000000000001;2.685185185185186;
2020-03-20;no;Monaco;11.0;9.666666666666668;4.166666666666669;
2020-03-20;no;Mongolia;6.0;7.333333333333334;inf;
2020-03-20;no;Montenegro;14.0;10.333333333333334;1.0555555555555556;
2020-03-20;no;Morocco;77.0;78.66666666666667;4.500000000000003;
2020-03-20;no;Mozambique;0.0;0.0;;
2020-03-20;no;Korea, South;8652.0;8672.000000000002;71.49232914923294;71.44289693593299
2020-03-20;no;Malawi;0.0;0.0;;
2020-03-20;no;Kenya;7.0;7.0;2.833333333333335;
2020-03-20;no;Eswatini;1.0;1.0;inf;
2020-03-20;no;Jordan;85.0;79.66666666666667;4.1616161616161635;
2020-03-20;no;Nepal;1.0;1.0;inf;
2020-03-20;no;Ethiopia;9.0;8.000000000000002;4.666666666666667;
2020-03-20;no;Fiji;1.0;1.0;1.3333333333333337;
2020-03-20;no;Finland;450.0;457.66666666666674;6.935672514619884;7.628691983122363
2020-03-20;no;France;12612.0;12588.333333333336;6.075651442981229;6.396509461711933
2020-03-20;no;Gabon;3.0;2.666666666666667;1.6666666666666672;
2020-03-20;no;Gambia;1.0;1.0;inf;
2020-03-20;no;Georgia;43.0;44.00000000000001;16.13333333333334;
2020-03-20;no;Germany;19848.0;19127.000000000004;4.209989806320084;4.615910533769597
2020-03-20;no;Ghana;16.0;15.333333333333336;2.51851851851852;
2020-03-20;no;Greece;495.0;481.0000000000001;11.523809523809527;12.11212121212121
2020-03-20;no;Grenada;0.0;0.0;;
2020-03-20;no;Guatemala;12.0;12.666666666666668;3.0000000000000004;
2020-03-20;no;Guinea;1.0;1.3333333333333335;inf;
2020-03-20;no;Kazakhstan;49.0;48.66666666666667;6.095238095238097;
2020-03-20;no;Guinea-Bissau;0.0;0.0;;
2020-03-20;no;Haiti;2.0;1.3333333333333335;0.6666666666666667;
2020-03-20;no;Holy See;1.0;1.0;inf;
2020-03-20;no;Honduras;24.0;20.0;2.000000000000001;
2020-03-20;no;Hungary;85.0;87.0;5.333333333333336;
2020-03-20;no;Iceland;409.0;404.0;4.146750524109016;4.855987055016183
2020-03-20;no;India;244.0;256.0;4.500000000000002;4.4782608695652195
2020-03-20;no;Indonesia;369.0;376.6666666666667;4.258215962441316;4.360317460317462
2020-03-20;no;Iran;19644.0;19553.666666666668;16.181048328223106;16.459448740828886
2020-03-20;no;Iraq;208.0;204.66666666666669;8.545454545454549;10.82051282051282
2020-03-20;no;Ireland;683.0;675.0;2.612105711849958;3.2381951731374623
2020-03-20;no;Israel;529.0;556.0;3.7333333333333347;3.7933042212518204
2020-03-20;no;Italy;47021.0;47211.33333333334;7.296839995283578;7.462692230876773
2020-03-20;no;Jamaica;16.0;15.666666666666668;9.777777777777782;
2020-03-20;no;Japan;1022.0;1016.3333333333335;20.695035460992912;22.451282051282043
2020-03-20;no;Guyana;7.0;7.0;inf;
2020-03-20;no;Netherlands;2994.0;3028.3333333333335;5.305761753269708;5.299407459044964
2020-03-20;no;Slovenia;341.0;336.66666666666674;9.111111111111114;10.528735632183901
2020-03-20;no;Nicaragua;1.0;1.3333333333333335;1.3333333333333337;
2020-03-20;no;Sudan;2.0;2.0;inf;
2020-03-20;no;Suriname;4.0;3.0000000000000004;1.3333333333333335;
2020-03-20;no;Sweden;1639.0;1613.666666666667;8.068518518518522;9.364773133261885
2020-03-20;no;Switzerland;5294.0;5314.666666666668;3.6472491909385125;4.140910817999239
2020-03-20;no;Syria;0.0;0.0;;
2020-03-20;no;Taiwan*;135.0;132.00000000000003;6.533333333333336;6.150150150150147
2020-03-20;no;Tajikistan;0.0;0.0;;
2020-03-20;no;Tanzania;6.0;6.0;3.3333333333333353;
2020-03-20;no;Thailand;322.0;335.0;4.884848484848487;4.790697674418609
2020-03-20;no;Timor-Leste;0.0;0.0;;
2020-03-20;no;Togo;9.0;8.666666666666668;0.9166666666666669;
2020-03-20;no;Trinidad and Tobago;9.0;22.333333333333336;8.333333333333336;
2020-03-20;no;Tunisia;54.0;51.000000000000014;3.253333333333334;
2020-03-20;no;Turkey;359.0;407.00000000000006;1.6577266922094516;1.6644042232277534
2020-03-20;no;US;19479.0;19820.333333333336;2.685918071072399;2.892481650466178
2020-03-20;no;Uganda;0.0;0.33333333333333337;;
2020-03-20;no;Ukraine;29.0;30.66666666666667;2.622222222222223;
2020-03-20;no;United Arab Emirates;140.0;144.33333333333334;9.703703703703708;9.569105691056917
2020-03-20;no;United Kingdom;7760.0;7741.000000000001;5.6927963043164445;5.80657469914881
2020-03-20;no;Uruguay;110.0;113.00000000000001;6.086021505376345;4.8563218390804614
2020-03-20;no;Uzbekistan;33.0;33.00000000000001;2.6296296296296315;
2020-03-20;no;Venezuela;42.0;51.333333333333336;13.333333333333341;
2020-03-20;no;Vietnam;91.0;90.0;10.45833333333334;
2020-03-20;no;West Bank and Gaza;47.0;46.33333333333334;14.66666666666667;
2020-03-20;no;Western Sahara;0.0;0.0;;
2020-03-20;no;Yemen;0.0;0.0;;
2020-03-20;no;Zambia;2.0;2.0;inf;
